,bps,clean_sheets,element_type,news_added,now_cost,own_goals,penalties_missed,photo,points_per_game,red_cards,second_name,threat,web_name,yellow_cards,Player,PID,Team,Apps,Minutes,Goals,Assists,xG,xA,xG90,xA90,Position
135,98,5,4,,57,0,0,80146.jpg,2.2,0,Ayew,369,Ayew,3,Jordan Ayew,159,Crystal Palace,18,1107,1,2,1.94,1.0,0.16,0.08,Unfilled
136,36,0,4,2019-02-01T16:31:21Z,65,0,0,94245.jpg,4.0,0,Batshuayi,118,Batshuayi,0,Michy Batshuayi,183,Crystal Palace,3,123,1,0,0.82,0.0,0.6,0.0,Unfilled
137,485,7,1,,49,0,0,111234.jpg,3.7,0,Pickford,0,Pickford,1,Jordan Pickford,306,Everton,28,2520,0,0,0.0,0.04,0.0,0.0,Unfilled
138,48,0,2,2019-01-29T22:01:21Z,50,0,0,12745.jpg,1.2,0,Baines,15,Baines,0,Leighton Baines,275,Everton,6,375,0,0,0.08,0.08,0.02,0.02,Unfilled
139,339,6,2,2018-09-10T17:01:14Z,52,1,0,59949.jpg,3.1,0,Coleman,139,Coleman,1,Seamus Coleman,148,Everton,21,1844,1,1,0.54,2.11,0.03,0.1,Unfilled
140,23,1,2,2019-01-17T15:31:18Z,43,0,0,7645.jpg,1.3,1,Jagielka,4,Jagielka,0,Phil Jagielka,274,Everton,3,140,0,0,0.0,0.03,0.0,0.02,Unfilled
141,61,0,2,2018-12-31T15:31:17Z,43,0,0,194164.jpg,1.0,0,Holgate,2,Holgate,1,Mason Holgate,336,Everton,5,407,0,0,0.0,0.0,0.0,0.0,Unfilled
142,130,1,2,2018-11-02T18:01:13Z,42,0,0,153673.jpg,2.1,0,Kenny,12,Kenny,0,Jonjoe Kenny,341,Everton,9,702,0,1,0.09,0.8,0.01,0.1,Unfilled
143,455,7,2,2018-09-23T14:31:13Z,49,0,0,106611.jpg,3.6,0,Keane,268,Keane,2,Michael Keane,182,Everton,25,2250,1,2,1.78,1.14,0.07,0.05,Unfilled
144,225,6,3,2018-09-16T14:01:13Z,60,0,0,20467.jpg,3.0,0,Walcott,516,Walcott,0,Theo Walcott,72,Everton,27,1872,3,2,5.15,2.78,0.25,0.13,Unfilled
145,80,1,3,2018-12-04T15:01:17Z,42,0,0,42774.jpg,1.8,0,Schneiderlin,10,Schneiderlin,1,Morgan Schneiderlin,269,Everton,8,373,0,1,0.03,0.72,0.01,0.17,Unfilled
146,309,6,3,2019-01-29T22:01:21Z,47,0,0,80801.jpg,2.1,0,Gueye,68,Gueye,5,Idrissa Gueye,295,Everton,23,1963,0,1,0.28,0.55,0.01,0.03,Unfilled
147,122,2,3,,51,0,0,173807.jpg,1.8,0,Davies,85,Davies,3,Tom Davies,340,Everton,13,965,0,0,0.23,0.59,0.02,0.06,Unfilled
148,97,1,3,2018-12-26T18:31:15Z,51,0,0,219352.jpg,1.7,0,Lookman,144,Lookman,0,Ademola Lookman,403,Everton,15,509,0,2,0.83,1.61,0.15,0.28,Unfilled
149,498,8,3,2018-11-11T17:31:14Z,72,0,2,55422.jpg,4.8,0,Sigurdsson,761,Sigurdsson,3,Gylfi Sigurdsson,9,Everton,28,2274,11,3,8.69,4.39,0.34,0.17,Unfilled
150,195,1,4,2018-09-11T17:01:14Z,53,0,0,177815.jpg,2.3,0,Calvert-Lewin,295,Calvert-Lewin,3,Dominic Calvert-Lewin,51,Everton,26,985,5,1,3.28,0.66,0.3,0.06,Unfilled
151,122,1,4,,65,0,0,66838.jpg,2.1,0,Tosun,436,Tosun,3,Cenk Tosun,127,Everton,20,910,2,3,3.63,0.44,0.36,0.04,Unfilled
152,289,7,3,2018-11-11T18:31:15Z,66,0,0,212319.jpg,4.5,1,de Andrade,852,Richarlison,3,Richarlison de Andrade,16,Everton,26,2054,10,1,8.08,1.03,0.35,0.05,Unfilled
153,470,6,2,2019-01-29T22:01:22Z,53,1,0,101188.jpg,3.7,1,Digne,215,Digne,4,Lucas Digne,87,Everton,25,2070,3,3,0.93,6.17,0.04,0.27,Unfilled
154,132,2,2,2019-01-27T02:01:23Z,54,0,0,164511.jpg,2.9,0,Mina,41,Mina,3,Yerry Mina,220,Everton,10,698,1,0,0.69,0.14,0.09,0.02,Unfilled
155,334,4,2,2019-02-09T17:31:22Z,50,0,0,103192.jpg,2.7,1,Zouma,138,Zouma,3,Kurt Zouma,175,Everton,23,1803,1,2,0.89,0.4,0.04,0.02,Unfilled
156,261,2,2,2018-12-29T15:31:17Z,42,0,0,101184.jpg,1.6,0,Chambers,281,Chambers,5,Calum Chambers,144,Fulham,20,1598,1,0,1.46,0.44,0.08,0.02,Unfilled
157,226,0,3,2018-12-15T19:31:16Z,60,0,0,184349.jpg,2.9,0,Sessegnon,286,Sessegnon,0,Ryan Sessegnon,129,Fulham,24,1504,2,5,3.29,2.87,0.2,0.17,Unfilled
158,20,0,3,2018-12-04T15:01:17Z,43,0,0,54421.jpg,1.0,0,Ayité,9,Ayité,0,Floyd Ayité,384,Fulham,8,142,0,0,0.14,0.0,0.09,0.0,Unfilled
159,82,1,4,2019-01-28T17:31:21Z,45,0,1,197030.jpg,2.2,0,Kamara,244,Kamara,2,Aboubakar Kamara,90,Fulham,13,678,3,0,3.53,0.77,0.47,0.1,Unfilled
160,278,0,2,2018-12-22T14:01:17Z,42,0,0,61739.jpg,1.1,0,Le Marchand,73,Le Marchand,2,Maxime Le Marchand,383,Fulham,19,1621,0,1,0.09,0.77,0.01,0.04,Unfilled
161,388,2,3,,49,0,0,170271.jpg,2.4,0,Seri,139,Seri,6,Jean Michael Seri,200,Fulham,27,2082,1,2,0.5,3.28,0.02,0.14,Unfilled
162,254,2,3,2019-02-22T22:01:20Z,55,0,0,66842.jpg,3.3,0,Schürrle,462,Schürrle,2,André Schürrle,34,Fulham,22,1646,6,0,3.27,1.93,0.18,0.11,Unfilled
163,326,2,4,,65,0,0,128389.jpg,4.0,0,Mitrovic,1175,Mitrovic,6,Aleksandar Mitrovic,13,Fulham,27,2385,10,2,11.15,2.19,0.42,0.08,Unfilled
164,155,1,2,2018-12-29T20:31:18Z,48,0,0,149266.jpg,1.4,0,Mawson,29,Mawson,2,Alfie Mawson,360,Fulham,13,1033,0,0,0.32,0.05,0.03,0.0,Unfilled
165,313,2,1,,44,0,0,94248.jpg,2.7,0,Rico,0,Rico,0,Sergio Rico,374,Fulham,18,1620,0,0,0.0,0.08,0.0,0.0,Unfilled
166,68,0,2,2019-02-06T01:31:23Z,45,1,0,201084.jpg,0.4,0,Fosu-Mensah,28,Fosu-Mensah,3,Timothy Fosu-Mensah,267,Fulham,9,565,0,0,0.08,0.31,0.01,0.05,Unfilled
167,163,1,4,,53,0,0,108093.jpg,2.6,0,Vietto,340,Vietto,1,Luciano Vietto,194,Fulham,17,940,1,4,2.76,2.42,0.26,0.23,Unfilled
168,68,0,3,,55,0,0,19520.jpg,3.6,0,Babel,126,Babel,2,Ryan Babel,205,Fulham,5,404,1,1,2.83,1.04,0.63,0.23,Unfilled
169,15,0,2,2019-02-07T15:31:21Z,45,0,0,43626.jpg,1.0,0,Nordtveit,0,Nordtveit,0,Håvard Nordtveit,235,Fulham,1,90,0,0,0.0,0.0,0.0,0.0,Unfilled
170,3,0,3,2019-02-07T15:31:21Z,50,0,0,99323.jpg,1.0,0,Markovic,4,Markovic,0,Lazar Markovic,388,Fulham,1,42,0,0,0.0,0.01,0.0,0.03,Unfilled
171,46,1,3,,42,0,0,19197.jpg,1.4,0,Puncheon,35,Puncheon,1,Jason Puncheon,253,Crystal Palace--Huddersfield,10,367,0,0,0.1,0.49,0.03,0.12,Unfilled
172,50,0,1,2018-09-14T13:01:14Z,40,0,0,38038.jpg,1.3,0,Hamer,0,Hamer,0,Ben Hamer,366,Huddersfield,4,282,0,0,0.0,0.0,0.0,0.0,Unfilled
173,449,5,1,2019-02-09T17:01:20Z,44,0,0,57513.jpg,3.4,0,Lössl,0,Lössl,0,Jonas Lössl,386,Huddersfield,25,2238,0,0,0.0,0.03,0.0,0.0,Unfilled
174,393,5,2,2018-10-06T14:01:16Z,42,0,0,85368.jpg,2.4,1,Schindler,143,Schindler,4,Christopher Schindler,208,Huddersfield,28,2456,1,0,0.6,0.4,0.02,0.01,Unfilled
175,287,4,2,,44,0,0,172246.jpg,2.2,0,Hadergjonaj,80,Hadergjonaj,1,Florent Hadergjonaj,398,Huddersfield,22,1732,0,0,0.22,1.26,0.01,0.07,Unfilled
176,297,4,2,2018-12-15T14:01:16Z,43,1,0,109434.jpg,2.1,0,Kongolo,115,Kongolo,3,Terence Kongolo,213,Huddersfield,23,1918,1,0,1.0,0.75,0.05,0.04,Unfilled
177,291,3,3,2018-12-10T14:01:17Z,50,0,0,74471.jpg,2.6,0,Mooy,258,Mooy,2,Aaron Mooy,123,Huddersfield,20,1639,2,0,1.35,1.88,0.07,0.1,Unfilled
178,301,5,3,2019-01-20T13:31:19Z,45,0,0,168991.jpg,2.5,0,Billing,336,Billing,6,Philip Billing,124,Huddersfield,24,2027,2,0,1.48,1.31,0.07,0.06,Unfilled
179,162,6,3,,48,0,0,106450.jpg,2.2,0,Pritchard,408,Pritchard,1,Alex Pritchard,168,Huddersfield,22,1532,1,0,1.87,1.32,0.11,0.08,Unfilled
180,13,0,3,2018-12-31T15:31:17Z,47,0,0,205102.jpg,1.0,0,Sobhi,6,Sobhi,0,Ramadan Sobhi,369,Huddersfield,4,68,0,0,0.0,0.18,0.0,0.23,Unfilled
181,146,5,4,2018-12-01T17:31:14Z,58,0,0,169141.jpg,2.5,1,Mounie,678,Mounie,0,Steve Mounie,119,Huddersfield,23,1421,2,3,4.73,1.86,0.3,0.12,Unfilled
182,28,1,4,2018-07-05T14:31:07Z,48,0,0,87428.jpg,1.5,0,Kachunga,108,Kachunga,1,Elias Kachunga,236,Huddersfield,14,885,0,0,0.71,0.22,0.07,0.02,Unfilled
183,209,3,2,2019-02-23T20:01:20Z,44,0,0,118884.jpg,2.2,0,Durm,103,Durm,0,Erik Durm,381,Huddersfield,19,1301,0,1,0.24,0.38,0.02,0.03,Unfilled
184,37,1,3,2019-02-23T20:01:20Z,45,0,0,233497.jpg,1.6,0,Diakhaby,115,Diakhaby,1,Adama Diakhaby,409,Huddersfield,11,559,0,0,0.84,0.56,0.14,0.09,Unfilled
185,82,0,3,2019-02-02T17:01:21Z,59,0,0,204454.jpg,1.4,0,Mbenza,134,Mbenza,1,Isaac Mbenza,408,Huddersfield,17,563,0,1,0.47,0.36,0.08,0.06,Unfilled
186,52,1,2,,39,0,0,192301.jpg,4.3,0,Stankovic,52,Stankovic,0,Jon Gorenc Stankovic,197,Huddersfield,3,176,1,0,0.7,0.0,0.36,0.0,Unfilled
187,445,7,1,,50,0,0,17745.jpg,3.1,0,Schmeichel,4,Schmeichel,2,Kasper Schmeichel,307,Leicester,28,2520,0,0,0.08,0.0,0.0,0.0,Unfilled
188,256,5,2,2018-12-29T15:31:17Z,45,0,0,15033.jpg,2.7,2,Morgan,197,Morgan,1,Wes Morgan,165,Leicester,17,1487,1,0,0.91,0.14,0.05,0.01,Unfilled
189,35,0,2,,41,0,0,37402.jpg,1.0,0,Fuchs,14,Fuchs,0,Christian Fuchs,309,Leicester,2,180,0,0,0.07,0.21,0.04,0.1,Unfilled
190,47,1,2,2018-07-23T19:01:08Z,42,0,0,40725.jpg,2.2,0,Simpson,2,Simpson,0,Danny Simpson,308,Leicester,5,275,0,0,0.0,0.01,0.0,0.0,Unfilled
191,412,4,2,2019-01-19T15:01:19Z,54,0,0,95658.jpg,3.2,0,Maguire,387,Maguire,5,Harry Maguire,85,Leicester,23,1966,3,0,2.07,0.59,0.09,0.03,Unfilled
192,479,7,2,,54,0,0,111931.jpg,4.2,0,Barbosa Pereira,308,Pereira,5,Ricardo Domingos Barbosa Pereira,117,Leicester,25,2229,2,4,0.79,2.86,0.03,0.12,Unfilled
193,259,5,2,2019-01-11T15:31:18Z,48,0,0,37642.jpg,3.1,0,Evans,129,Evans,2,Jonny Evans,167,Leicester,16,1273,1,0,0.48,0.25,0.03,0.02,Unfilled
194,237,3,3,2019-02-03T14:01:20Z,51,0,0,51938.jpg,2.4,0,Albrighton,197,Albrighton,3,Marc Albrighton,105,Leicester,22,1302,2,2,0.98,2.33,0.07,0.16,Unfilled
195,200,5,3,2018-10-27T15:31:14Z,54,0,0,172632.jpg,2.8,0,Gray,508,Gray,2,Demarai Gray,59,Leicester,25,1563,4,1,3.6,0.89,0.21,0.05,Unfilled
196,103,1,3,2018-10-27T19:01:14Z,43,0,0,155569.jpg,1.7,0,Amartey,21,Amartey,2,Daniel Amartey,311,Leicester,9,637,0,0,0.47,0.11,0.07,0.02,Unfilled
197,401,7,3,2018-12-22T14:01:16Z,49,0,0,203341.jpg,2.5,0,Ndidi,285,Ndidi,7,Wilfred Ndidi,122,Leicester,28,2489,2,0,2.38,1.46,0.09,0.05,Unfilled
198,31,0,3,2019-01-07T16:01:16Z,47,0,0,54513.jpg,1.1,0,Iborra,25,Iborra,0,Vicente Iborra,373,Leicester,8,220,0,0,0.27,0.1,0.11,0.04,Unfilled
199,453,5,3,2019-02-21T15:31:20Z,66,0,1,172780.jpg,3.7,1,Maddison,526,Maddison,2,James Maddison,53,Leicester,26,2023,5,5,5.4,5.67,0.24,0.25,Unfilled
200,313,8,4,2018-12-22T14:01:16Z,88,0,1,101668.jpg,4.1,1,Vardy,759,Vardy,3,Jamie Vardy,21,Leicester,24,1845,9,3,12.14,2.86,0.59,0.14,Unfilled
201,54,0,4,2018-08-25T13:01:12Z,52,0,0,78412.jpg,1.2,0,Okazaki,69,Okazaki,0,Shinji Okazaki,310,Leicester,18,181,0,1,0.15,0.11,0.08,0.06,Unfilled
202,150,1,4,,57,0,0,173515.jpg,2.2,0,Iheanacho,206,Iheanacho,1,Kelechi Iheanacho,153,Leicester,24,874,1,3,2.23,1.34,0.23,0.14,Unfilled
203,104,1,3,2018-11-22T17:01:18Z,50,0,0,115858.jpg,1.5,0,Ghezzal,226,Ghezzal,3,Rachid Ghezzal,199,Leicester,17,713,1,0,1.37,1.72,0.17,0.22,Unfilled
204,270,7,3,2019-02-10T16:01:21Z,45,0,0,86881.jpg,2.1,0,Mendy,22,Mendy,5,Nampalys Mendy,370,Leicester,24,2016,0,0,0.05,0.08,0.0,0.0,Unfilled
205,207,5,2,2019-02-04T22:01:20Z,49,0,0,38454.jpg,6.0,0,Lovren,68,Lovren,1,Dejan Lovren,151,Liverpool,9,810,1,0,0.85,0.11,0.09,0.01,Unfilled
206,24,0,2,2019-01-03T20:01:19Z,41,0,0,100059.jpg,2.0,0,Moreno,5,Moreno,0,Alberto Moreno,280,Liverpool,2,156,0,0,0.02,0.14,0.01,0.08,Unfilled
207,259,7,2,2018-12-05T23:01:16Z,48,0,0,171287.jpg,4.0,0,Gomez,44,Gomez,2,Joseph Gomez,337,Liverpool,13,1044,0,0,0.23,0.42,0.02,0.04,Unfilled
208,191,4,2,2018-12-11T23:31:18Z,49,0,0,60914.jpg,3.4,0,Matip,63,Matip,3,Joel Matip,131,Liverpool,13,725,1,0,0.73,0.0,0.09,0.0,Unfilled
209,384,10,2,2019-01-15T13:01:18Z,53,0,0,169187.jpg,5.2,0,Alexander-Arnold,182,Alexander-Arnold,3,Trent Alexander-Arnold,190,Liverpool,18,1519,1,3,1.17,2.73,0.07,0.16,Unfilled
210,637,14,2,2019-01-25T15:31:21Z,65,0,0,97032.jpg,5.0,0,van Dijk,330,van Dijk,1,Virgil van Dijk,170,Liverpool,27,2398,1,1,1.85,1.21,0.07,0.05,Unfilled
211,624,15,2,2018-12-03T18:01:15Z,68,0,0,122798.jpg,6.0,0,Robertson,208,Robertson,2,Andrew Robertson,357,Liverpool,25,2238,0,6,0.45,5.1,0.02,0.21,Unfilled
212,252,7,3,2019-02-04T22:01:20Z,53,0,0,56979.jpg,1.8,1,Henderson,49,Henderson,0,Jordan Henderson,278,Liverpool,22,1303,0,0,0.29,0.45,0.02,0.03,Unfilled
213,61,2,3,2019-01-07T23:01:17Z,69,0,0,39155.jpg,1.8,0,Lallana,71,Lallana,1,Adam Lallana,245,Liverpool,9,290,0,0,0.25,0.38,0.08,0.12,Unfilled
214,436,13,3,2018-12-08T12:31:17Z,96,0,0,110979.jpg,5.7,0,Mané,901,Mané,1,Sadio Mané,7,Liverpool,25,2126,12,1,9.36,3.13,0.4,0.13,Unfilled
215,318,13,3,2019-02-04T22:01:20Z,55,0,0,41733.jpg,3.1,0,Wijnaldum,271,Wijnaldum,3,Georginio Wijnaldum,106,Liverpool,24,1947,2,0,2.33,1.07,0.11,0.05,Unfilled
216,534,15,3,2018-10-20T15:31:16Z,135,0,0,118748.jpg,7.1,0,Salah,1466,Salah,0,Mohamed Salah,2,Liverpool,27,2299,17,7,16.76,8.44,0.66,0.33,Unfilled
217,349,8,3,2019-01-19T17:31:20Z,56,0,0,15157.jpg,3.6,1,Milner,269,Milner,3,James Milner,69,Liverpool,22,1501,3,4,1.62,5.22,0.1,0.31,Unfilled
218,152,7,3,2019-02-26T16:01:20Z,71,0,0,175592.jpg,2.2,0,Keita,284,Keita,0,Naby Keita,400,Liverpool,19,1071,0,1,2.16,0.71,0.18,0.06,Unfilled
219,499,16,4,2019-02-24T17:31:21Z,92,0,0,92217.jpg,4.5,0,Firmino,952,Firmino,0,Roberto Firmino,18,Liverpool,27,2082,9,4,10.25,4.63,0.44,0.2,Unfilled
220,280,7,3,2019-02-09T17:01:21Z,69,0,0,68312.jpg,3.9,0,Shaqiri,281,Shaqiri,2,Xherdan Shaqiri,37,Liverpool,21,1009,6,2,4.01,1.28,0.36,0.11,Unfilled
221,551,15,1,,60,0,0,116535.jpg,4.7,0,Ramses Becker,0,Alisson,0,Alisson Ramses Becker,346,Liverpool,27,2430,0,0,0.0,0.0,0.0,0.0,Unfilled
222,94,1,4,,56,0,0,40755.jpg,1.8,0,Sturridge,162,Sturridge,1,Daniel Sturridge,98,Liverpool,14,318,2,0,1.26,0.42,0.36,0.12,Unfilled
223,50,0,4,2018-12-02T15:31:15Z,50,0,0,152760.jpg,2.5,0,Origi,65,Origi,0,Divock Origi,139,Liverpool,6,94,1,1,1.71,0.06,1.63,0.06,Unfilled
224,234,3,3,2018-07-29T08:31:08Z,82,0,1,103025.jpg,3.4,0,Mahrez,493,Mahrez,0,Riyad Mahrez,47,Manchester City,21,962,5,2,5.23,2.43,0.49,0.23,Unfilled
225,358,7,2,2019-02-19T20:31:20Z,52,0,0,97299.jpg,3.6,0,Stones,30,Stones,1,John Stones,273,Manchester City,18,1525,0,0,0.14,0.22,0.01,0.01,Unfilled
226,128,2,2,2019-01-09T22:31:17Z,52,0,0,17476.jpg,2.3,0,Kompany,30,Kompany,4,Vincent Kompany,284,Manchester City,9,555,0,0,0.1,0.07,0.02,0.01,Unfilled
227,245,6,2,2018-11-24T15:01:16Z,60,0,0,57410.jpg,3.8,0,Otamendi,73,Otamendi,0,Nicolás Otamendi,283,Manchester City,12,869,0,0,0.26,0.24,0.03,0.02,Unfilled
228,463,11,2,2018-10-21T16:31:17Z,64,0,0,58621.jpg,4.3,0,Walker,120,Walker,1,Kyle Walker,156,Manchester City,23,1893,1,1,0.33,0.59,0.02,0.03,Unfilled
229,250,4,2,2019-01-26T21:31:21Z,61,0,0,102826.jpg,6.3,0,Mendy,63,Mendy,1,Benjamin Mendy,385,Manchester City,9,810,0,5,0.21,2.05,0.02,0.23,Unfilled
230,538,12,2,2019-02-24T20:01:23Z,60,0,0,146941.jpg,4.2,0,Laporte,196,Laporte,3,Aymeric Laporte,116,Manchester City,27,2339,2,1,2.59,0.66,0.1,0.03,Unfilled
231,186,3,2,2018-12-26T18:31:15Z,53,0,0,41823.jpg,2.6,1,Delph,24,Delph,1,Fabian Delph,325,Manchester City,11,723,0,1,0.07,0.39,0.01,0.05,Unfilled
232,595,10,3,2018-09-03T18:31:13Z,113,0,0,103955.jpg,7.2,0,Sterling,1082,Sterling,2,Raheem Sterling,5,Manchester City,24,1969,12,8,10.41,9.0,0.48,0.41,Unfilled
233,455,9,3,2018-12-26T14:01:16Z,85,0,0,20664.jpg,4.5,0,Silva,830,David Silva,1,David Silva,36,Manchester City,23,1646,6,4,6.19,7.26,0.34,0.4,Unfilled
234,134,3,3,2019-01-03T20:01:19Z,97,0,0,61366.jpg,2.3,0,De Bruyne,160,De Bruyne,2,Kevin De Bruyne,134,Manchester City,12,525,1,0,0.67,1.83,0.11,0.31,Unfilled
235,331,6,3,2019-01-03T20:01:19Z,54,0,0,59859.jpg,3.7,0,Gündogan,382,Gündogan,2,Ilkay Gündogan,43,Manchester City,21,1233,5,2,3.57,3.14,0.26,0.23,Unfilled
236,428,7,3,,95,0,0,182156.jpg,5.7,0,Sané,822,Sané,1,Leroy Sané,22,Manchester City,23,1448,8,9,6.0,6.91,0.37,0.43,Unfilled
237,455,9,3,2018-12-01T15:01:16Z,75,0,0,165809.jpg,4.2,0,Veiga de Carvalho e Silva,661,Bernardo Silva,3,Bernardo Mota Veiga de Carvalho e Silva,50,Manchester City,26,2076,5,6,5.55,5.73,0.24,0.25,Unfilled
238,96,2,3,2018-12-01T19:31:15Z,47,0,0,206325.jpg,4.8,0,Zinchenko,30,Zinchenko,0,Oleksandr Zinchenko,382,Manchester City,4,325,0,3,0.11,1.48,0.03,0.41,Unfilled
239,561,10,4,2019-01-09T22:31:17Z,117,0,0,37572.jpg,6.5,0,Agüero,1192,Agüero,4,Sergio Agüero,1,Manchester City,23,1703,17,6,15.88,3.66,0.84,0.19,Unfilled
240,498,7,1,,57,0,0,51940.jpg,3.7,0,De Gea,0,De Gea,1,David De Gea,266,Manchester United,27,2430,0,0,0.0,0.0,0.0,0.0,Unfilled
241,232,4,2,2018-12-16T15:01:16Z,56,0,0,55909.jpg,3.1,0,Smalling,136,Smalling,1,Chris Smalling,154,Manchester United,15,1320,1,0,0.97,0.06,0.07,0.0,Unfilled
242,197,3,2,2019-02-26T13:01:20Z,51,0,0,76359.jpg,3.0,0,Jones,35,Jones,0,Phil Jones,333,Manchester United,12,876,0,1,0.19,0.31,0.02,0.03,Unfilled
243,352,6,2,2019-01-19T17:31:20Z,51,0,0,106760.jpg,3.2,0,Shaw,209,Shaw,8,Luke Shaw,177,Manchester United,21,1874,1,1,1.27,1.82,0.06,0.09,Unfilled
244,1,0,2,2018-12-13T10:01:17Z,49,1,0,58893.jpg,-0.5,0,Rojo,24,Rojo,1,Marcos Rojo,268,Manchester United,2,105,0,0,0.13,0.0,0.11,0.0,Unfilled
245,90,2,2,2019-02-08T10:31:20Z,64,0,0,20695.jpg,3.2,0,Valencia,3,Valencia,2,Antonio Valencia,285,Manchester United,5,450,0,0,0.02,0.47,0.0,0.09,Unfilled
246,69,1,2,2019-02-08T10:31:20Z,46,0,0,40002.jpg,2.6,0,Darmian,7,Darmian,0,Matteo Darmian,270,Manchester United,5,361,0,0,0.03,0.05,0.01,0.01,Unfilled
247,96,1,2,2018-12-30T20:31:16Z,50,0,0,197365.jpg,1.3,1,Bailly,8,Bailly,0,Eric Bailly,362,Manchester United,10,554,0,0,0.0,0.0,0.0,0.0,Unfilled
248,386,6,2,2018-12-16T15:01:16Z,50,1,0,184667.jpg,3.2,0,Lindelöf,92,Lindelöf,1,Victor Lindelöf,214,Manchester United,22,1889,1,0,0.41,1.09,0.02,0.05,Unfilled
249,323,4,2,2018-12-02T17:01:15Z,57,0,0,18892.jpg,2.9,0,Young,79,Young,7,Ashley Young,155,Manchester United,20,1746,1,2,0.3,2.63,0.02,0.14,Unfilled
250,146,2,3,2019-01-05T19:31:15Z,100,0,0,37265.jpg,2.8,0,Sánchez,285,Sánchez,2,Alexis Sánchez,141,Manchester United,15,659,1,3,1.67,3.36,0.23,0.46,Unfilled
251,317,6,3,2019-02-24T17:31:21Z,50,0,0,62398.jpg,2.2,1,Matic,169,Matic,5,Nemanja Matic,161,Manchester United,23,2042,1,0,1.62,0.56,0.07,0.02,Unfilled
252,213,4,3,2019-02-24T17:31:21Z,61,0,0,43670.jpg,2.9,0,Mata,216,Mata,2,Juan Mata,102,Manchester United,18,1010,2,2,0.98,3.03,0.09,0.27,Unfilled
253,119,1,3,2019-01-18T09:31:18Z,48,0,0,41184.jpg,1.9,0,Fellaini,145,Fellaini,1,Marouane Fellaini,286,Manchester United,14,728,0,1,0.73,0.2,0.09,0.03,Unfilled
254,273,4,3,2019-02-24T17:31:21Z,50,0,0,59846.jpg,3.0,0,Herrera,224,Herrera,3,Ander Herrera,101,Manchester United,19,1213,2,3,1.42,2.04,0.11,0.15,Unfilled
255,236,3,3,2019-02-12T22:31:20Z,67,0,0,109322.jpg,3.2,0,Lingard,323,Lingard,2,Jesse Lingard,56,Manchester United,22,1297,4,2,4.06,2.27,0.28,0.16,Unfilled
256,327,4,3,2019-02-12T22:31:20Z,72,0,0,148225.jpg,5.1,0,Martial,570,Martial,2,Anthony Martial,19,Manchester United,20,1293,9,2,5.49,2.99,0.38,0.21,Unfilled
257,507,8,3,2019-01-30T10:31:23Z,89,0,2,74208.jpg,6.1,0,Pogba,990,Pogba,3,Paul Pogba,10,Manchester United,24,2023,11,8,12.28,3.86,0.55,0.17,Unfilled
258,59,1,3,2018-12-13T10:01:17Z,42,0,0,195851.jpg,1.4,0,McTominay,41,McTominay,0,Scott McTominay,404,Manchester United,9,354,0,0,0.6,0.0,0.15,0.0,Unfilled
259,356,6,4,2019-02-24T18:31:20Z,77,0,0,176297.jpg,4.6,1,Rashford,766,Rashford,3,Marcus Rashford,20,Manchester United,23,1628,9,6,8.66,3.29,0.48,0.18,Unfilled
260,266,4,4,2018-12-30T15:31:16Z,107,0,0,66749.jpg,3.3,0,Lukaku,750,Lukaku,2,Romelu Lukaku,23,Manchester United,24,1498,8,0,7.88,1.62,0.47,0.1,Unfilled
261,45,1,3,,45,0,0,156689.jpg,1.3,0,Pereira,24,Pereira,2,Andreas Pereira,331,Manchester United,8,305,0,0,0.08,0.02,0.02,0.01,Unfilled
262,3,0,3,,50,0,0,209041.jpg,1.0,0,Gomes,17,Gomes,0,Angel Gomes,406,Manchester United,1,8,0,0,0.08,0.0,0.89,0.0,Unfilled
263,290,5,2,2018-12-09T19:01:18Z,45,1,0,151119.jpg,2.2,1,Yedlin,89,Yedlin,6,DeAndre Yedlin,163,Newcastle United,25,2116,1,1,1.09,1.98,0.05,0.08,Unfilled
264,194,2,2,2019-02-22T14:01:20Z,45,0,0,58845.jpg,3.8,0,Clark,105,Clark,1,Ciaran Clark,82,Newcastle United,11,850,3,0,0.47,0.05,0.05,0.01,Unfilled
265,413,8,2,2019-01-16T00:31:18Z,46,0,0,101148.jpg,3.2,0,Lascelles,90,Lascelles,3,Jamaal Lascelles,313,Newcastle United,24,2073,0,1,0.38,1.25,0.02,0.05,Unfilled
266,244,5,2,2019-01-11T15:01:19Z,44,0,0,106618.jpg,2.9,0,Dummett,31,Dummett,0,Paul Dummett,322,Newcastle United,16,1269,0,0,0.13,0.2,0.01,0.01,Unfilled
267,136,3,2,2018-07-29T08:31:08Z,44,0,0,77359.jpg,3.6,0,Lejeune,34,Lejeune,0,Florian Lejeune,396,Newcastle United,7,630,0,0,0.2,0.14,0.03,0.02,Unfilled
268,155,3,2,2018-09-15T13:01:14Z,43,0,0,109528.jpg,3.0,0,Manquillo,7,Manquillo,1,Javier Manquillo,358,Newcastle United,13,648,0,2,0.02,0.54,0.0,0.07,Unfilled
269,321,8,3,2018-12-02T17:01:15Z,58,0,0,56983.jpg,2.7,0,Ritchie,296,Ritchie,8,Matt Ritchie,137,Newcastle United,26,2094,1,4,2.65,3.46,0.11,0.15,Unfilled
